_id,name,cuisines,address,locationRate,qualityRate,serviceRate,priceRate,spaceRate,avgRating,priceRange,timeOpen,Final_Score_Normalized,average_score,classification
67812ec1514dba6089ed9356,Phở 24 - Nguyễn Cơ Thạch,Món Việt,"Khu Đô Thị Sala, 125 - 127 Nguyễn Cơ Thạch, P. An Lợi Đông, Tp. Thủ Đức, TP. HCM",8.0,8.0,7.0,7.0,8.0,7.6,25.000đ - 55.000đ,06:00 - 22:00,9.169230769230769,8.384615384615383,Positive
67812ec1514dba6089ed9432,Cô Loan - Bánh Tráng Chấm,Món Việt,"146/11 Nguyễn Chế Nghĩa, P. 12, Quận 8, TP. HCM",9.2,7.4,6.2,6.2,9.0,7.6,10.000đ - 20.000đ,11:00 - 19:00,9.169230769230769,8.384615384615383,Positive
67812ec1514dba6089ed9491,"Huyền - Bánh Bèo, Bánh Cuốn & Bánh Dò Gio",Món Việt,"65 Chu Văn An, P. Lê Lợi, Quận Ngô Quyền, Hải Phòng",8.5,7.5,6.5,7.5,8.0,7.6,20.000đ - 20.000đ,empty,9.169230769230769,8.384615384615383,Positive
67812ec1514dba6089ed946e,Garden Coffee & Milk Tea,Món Việt,"115 Nguyễn Kim Thành, Thị Trấn Sịa, Huyện Quảng Điền, Huế",8.0,8.0,7.0,7.0,8.0,7.6,8.000đ - 35.000đ,06:00 - 23:00,9.169230769230769,8.384615384615383,Positive
67812ec1514dba6089ed9262,Tuấn Minh - Phở Gà & Bún Thang,Món Việt,"3 Tô Hiến Thành, P. Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",8.7,8.3,8.3,8.3,8.3,8.38,35.000đ - 45.000đ,05:30 - 13:30,8.38,8.38,Positive
67812ec1514dba6089ed91ad,"Mì Vằn Thắn, Sủi Cảo & Bún Thang - Tô Hiệu",Món Việt,"102 B8 Tô Hiệu, P. Nghĩa Tân, Quận Cầu Giấy, Hà Nội",9.5,7.8,7.8,7.8,9.0,8.38,25.000đ - 45.000đ,07:00 - 21:00,8.38,8.38,Positive
67812ec1514dba6089ed9459,Bún Trộn Cây Sung,Món Huế,"Đối diện 15 Lương Văn Can, P. An Cựu, Tp. Huế, Huế",8.6,7.5,6.6,6.7,8.5,7.58,5.000đ - 10.000đ,06:00 - 10:00,9.169230769230769,8.374615384615385,Positive
67812ec1514dba6089ed93df,Cơm Tấm Hoàng Gia,Món Việt,"57 Bửu Đình, Quận 6, TP. HCM",8.6,7.4,6.8,7.2,7.8,7.56,28.000đ - 44.000đ,06:00 - 15:00,9.155384615384616,8.357692307692307,Positive
67812ec1514dba6089ed925d,Bánh Mì Phố - Hàng Bông,Món Việt,"64 Hàng Bông, P. Hàng Gai, Quận Hoàn Kiếm, Hà Nội",8.5,8.3,8.3,8.3,8.3,8.34,25.000đ - 50.000đ,07:00 - 21:00,8.34,8.34,Positive
67812ec1514dba6089ed945d,Bánh Lọc & Bánh Bao Huyền Phương,Món Việt,"10/92 Dương Văn An, P. Xuân Phú, Tp. Huế, Huế",8.0,8.0,5.6,8.0,8.0,7.52,3.000đ - 15.000đ,06:00 - 22:00,9.14153846153846,8.33076923076923,Positive
67812ec1514dba6089ed9261,Bún Hải Sản - Linh Đàm,Món Việt,"CT2-X2 Bắc Linh Đàm, P. Hoàng Liệt, Quận Hoàng Mai, Hà Nội",8.7,8.4,7.7,8.2,8.6,8.32,20.000đ - 80.000đ,06:00 - 14:00,8.32,8.32,Positive
67812ec1514dba6089ed929d,Hoa Quả Dầm - Đê La Thành,Món Việt,"360 Đê La Thành (Cổng Trường Mĩ Thuật Công Nghiệp), Quận Đống Đa, Hà Nội",9.3,8.3,7.0,7.7,9.3,8.32,5.000đ - 20.000đ,09:00 - 20:00,8.32,8.32,Positive
67812ec1514dba6089ed93e6,Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thị Thập,Món Hàn,"318 Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM",8.1,7.9,7.1,7.4,8.1,7.72,100.000đ - 500.000đ,00:01 - 01:00 | 11:00 - 23:59,8.897252747252747,8.308626373626373,Positive
67812ec1514dba6089ed923a,Bếp Cô Ba - Lẩu & Đồ Ăn Vặt,Món Việt,"1 Ngõ Phan Chu Trinh, P. Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",8.5,8.3,8.1,8.3,8.3,8.3,50.000đ - 220.000đ,09:00 - 21:00,8.3,8.3,Positive
67812ec1514dba6089ed9369,Yummy Frog - Cháo Ếch Singapore - Đường Số 10,empty,"168 Đường Số 10, P. Phước Bình, Tp. Thủ Đức, TP. HCM",8.3,8.3,8.3,8.3,8.3,8.3,10.000đ - 113.000đ,10:00 - 22:00,8.3,8.3,Positive
67812ec1514dba6089ed9260,Bánh Mì Phố - Trần Bình Trọng,Món Việt,"29A Trần Bình Trọng, P. Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",8.3,8.3,8.3,8.3,8.3,8.3,25.000đ - 50.000đ,06:00 - 23:00,8.3,8.3,Positive
67812ec1514dba6089ed9166,Trà Sữa Sharetea Nhà Thờ - Phố Nguyễn Thị Định,Đài Loan,"27B Phố Nguyễn Thị Định, P. Trung Hoà, Quận Cầu Giấy, Hà Nội",8.5,8.2,8.1,8.2,8.5,8.3,40.000đ - 80.000đ,09:30 - 23:00,8.3,8.3,Positive
67812ec1514dba6089ed9112,Diệp Diệp - Chân Gà Ngâm Sả Ớt - Shop Online,empty,"25 Ngách 322/17 Mỹ Đình, P. Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",8.7,8.3,7.7,8.0,8.7,8.28,50.000đ - 500.000đ,08:00 - 20:30,8.28,8.28,Positive
67812ec1514dba6089ed921f,Cơm Tấm Tô Lương - Cơm Sườn & Cơm Gà,Món Việt,"Số 20 Ngõ 122 Định Công, P. Định Công, Quận Hoàng Mai, Hà Nội",8.6,8.2,7.9,8.1,8.6,8.28,20.000đ - 55.000đ,10:00 - 23:00,8.28,8.28,Positive
67812ec1514dba6089ed93cf,Bánh Đúc Nóng Lan Hương - Võ Thị Sáu,Món Việt,"128 Võ Thị Sáu, Quận 3, TP. HCM",8.3,7.8,6.8,7.5,8.3,7.74,10.000đ - 12.000đ,06:00 - 09:00 | 15:00 - 18:30,8.816968325791853,8.278484162895927,Positive
67812ec1514dba6089ed9402,Cơm Gà Xối Mỡ Thạch Lam - Kênh Tân Hóa,Món Việt,"277D Kênh Tân Hóa, P. Hòa Thạnh, Quận Tân Phú, TP. HCM",8.3,8.0,7.6,7.9,8.3,8.02,20.000đ - 30.000đ,10:00 - 21:00,8.532967032967033,8.276483516483516,Positive
67812ec1514dba6089ed9397,Starbucks Coffee - Golden Mansion,empty,"Lô TM 1.01, Tầng 1, Tòa Nhà Golden Mansion, 119 Phổ Quang, Quận Phú Nhuận, TP. HCM",7.7,7.7,6.3,7.7,7.7,7.42,50.000đ - 200.000đ,06:30 - 21:30,9.1,8.26,Positive
67812ec1514dba6089ed93f0,Him Coffee & More - Lê Văn Sỹ,Món Việt,"323 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",8.5,8.1,7.5,7.7,8.2,8.0,30.000đ - 55.000đ,08:00 - 22:30,8.515,8.2575,Positive
67812ec1514dba6089ed9454,Kim Đồng - Bún Bò Huế - Hai Bà Trưng,Món Huế,"56 Hai Bà Trưng, P. Vĩnh Ninh, Tp. Huế, Huế",7.8,7.3,6.8,7.3,7.8,7.4,20.000đ - 30.000đ,06:00 - 21:00,9.111538461538462,8.255769230769232,Positive
67812ec1514dba6089ed92a2,Hoàng Phố - Lẩu Nấm Thiên Nhiên,Món Việt,"28 - 30 Lê Đức Thọ, Quận Nam Từ Liêm, Hà Nội",9.3,8.0,7.3,7.8,8.8,8.24,100.000đ - 400.000đ,09:00 - 14:00 | 17:00 - 22:00,8.24,8.24,Positive
67812ec1514dba6089ed93d9,Quán Chay 103,Món Việt,"103 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",7.7,7.3,7.3,7.3,7.3,7.38,20.000đ - 40.000đ,07:00 - 20:30,9.1,8.24,Positive
67812ec1514dba6089ed9455,Quán Bánh Chi - Lê Viết Lượng,Món Huế,"52 Lê Viết Lượng, P. Xuân Phú, Tp. Huế, Huế",8.1,8.0,7.3,7.9,8.1,7.88,15.000đ - 50.000đ,14:00 - 20:00,8.571153846153845,8.225576923076922,Positive
67812ec1514dba6089ed918b,Quán Bác Tươi - Phở Gà - TT Quỳnh Mai,Món Việt,"101 C7 TT Quỳnh Mai, P. Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",9.3,8.8,6.5,7.5,9.0,8.22,15.000đ - 30.000đ,14:00 - 19:00,8.22,8.22,Positive
67812ec1514dba6089ed91a9,Colline De Cafe,Quốc tế,"Ngõ 268 Ngọc Thuỵ, P. Ngọc Thụy, Quận Long Biên, Hà Nội",10.0,9.5,4.0,8.0,9.5,8.2,15.000đ - 50.000đ,06:00 - 22:00,8.2,8.2,Positive
67812ec1514dba6089ed9213,Lăng + - Cá Lăng Mộ Lao,Món Việt,"40 LK11B KĐT Mộ Lao, Quận Hà Đông, Hà Nội",10.0,8.0,6.0,8.0,9.0,8.2,100.000đ - 300.000đ,10:00 - 21:00,8.2,8.2,Positive
67812ec1514dba6089ed91b3,Hải Sản 247 - Shop Online,Món Việt,"14 Lô 6 Chung Cư An Lạc Phùng Khoang , Quận Nam Từ Liêm, Hà Nội",10.0,9.0,5.0,8.0,9.0,8.2,75.000đ - 520.000đ,09:00 - 22:00,8.2,8.2,Positive
67812ec1514dba6089ed920e,Ngân Béo - Bún Cá & Bún Riêu Cua,Món Việt,"P110B Ngõ 10 Tôn Thất Tùng, P. Kim Liên, Quận Đống Đa, Hà Nội",8.7,8.3,7.7,8.0,8.3,8.2,25.000đ - 30.000đ,06:00 - 13:00,8.2,8.2,Positive
67812ec1514dba6089ed91dc,Gà Tần Bà Duyên,Món Việt,"183 Trương Định, P. Tương Mai, Quận Hoàng Mai, Hà Nội",9.3,8.3,7.0,7.7,8.7,8.2,25.000đ - 70.000đ,17:30 - 22:30,8.2,8.2,Positive
67812ec1514dba6089ed925e,Bánh Mì Phố - Hàng Mã,Món Việt,"61E Hàng Mã, P. Hàng Mã, Quận Hoàn Kiếm, Hà Nội",8.3,8.2,8.0,8.1,8.3,8.18,25.000đ - 50.000đ,06:00 - 23:00,8.18,8.18,Positive
67812ec1514dba6089ed90ec,Cơm Đảo Bếp Nàng Sen,Món Việt,"49 Ngõ 604 Ngọc Thụy, P. Ngọc Thụy, Quận Long Biên, Hà Nội",8.5,8.2,7.9,8.0,8.3,8.18,30.000đ - 45.000đ,09:00 - 21:00,8.18,8.18,Positive
67812ec1514dba6089ed920c,Lê Lan - Bánh Đa Cua Gia Truyền,Món Việt,"115 B16 Lương Định Của, P. Kim Liên, Quận Đống Đa, Hà Nội",8.4,8.3,7.8,8.0,8.4,8.18,25.000đ - 50.000đ,07:00 - 13:30,8.18,8.18,Positive
67812ec1514dba6089ed9214,Lẩu Cá Kèo & Lẩu Mắm Cần Thơ - Giải Phóng,Miền Tây,"188 Ngõ 533 Giải Phóng, P. Giáp Bát, Quận Hoàng Mai, Hà Nội",8.5,8.2,7.6,8.2,8.3,8.16,70.000đ - 150.000đ,10:00 - 23:00,8.16,8.16,Positive
67812ec1514dba6089ed9170,Bún Chả Phố Cổ Ngọc Dung,Món Việt,"Ki Ốt 6, Nhà 8, Ngõ Tự Do, P. Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",9.0,8.4,7.1,7.7,8.6,8.16,15.000đ - 25.000đ,07:00 - 22:00,8.16,8.16,Positive
67812ec1514dba6089ed92fb,Quán La Cà 1 - 30 Tháng 4,Món Việt,"652 Đường 30 Tháng 4, Tp. Vũng Tàu, Vũng Tàu",8.5,8.0,8.0,8.0,8.0,8.1,25.000đ - 299.000đ,15:30 - 23:30,8.217307692307692,8.158653846153847,Positive
67812ec1514dba6089ed9485,Nem Nướng Nam An - Thống Nhất Mới,Món Việt,"452 Thống Nhất Mới, P. 8, Tp. Vũng Tàu, Vũng Tàu",8.1,7.9,7.7,7.8,7.9,7.88,25.000đ - 70.000đ,09:00 - 22:00,8.417582417582416,8.148791208791208,Positive
67812ec1514dba6089ed9347,Sushi Iko - Phan Trung,Món Nhật,"62 Phan Trung, Khu Phố 7, P. Tân Tiến, Thành Phố Biên Hòa, Đồng Nai",8.4,7.8,7.2,7.7,8.0,7.82,5.000đ - 100.000đ,11:00 - 22:00,8.431923076923077,8.125961538461539,Positive
67812ec1514dba6089ed92ff,Dìn Ký - Khu Du Lịch Xanh Lái Thiêu - Cầu Ngang,Món Việt,"2/94 Bình Thuận, Bình Nhâm, Thị Xã Thuận An, Bình Dương",7.8,7.0,7.0,7.0,7.3,7.22,50.000đ - 385.000đ,09:00 - 22:30,9.03076923076923,8.125384615384615,Positive
67812ec1514dba6089ed9184,Bia Khánh Râu - Lương Ngọc Quyến,Món Việt,"20 Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội",8.6,8.1,7.7,8.0,8.2,8.12,35.000đ - 200.000đ,08:00 - 00:30,8.12,8.12,Positive
67812ec1514dba6089ed91c1,Khoai Lang Mật Đà Lạt Nướng - Shop Online,Món Việt,"A903 Toà M3 - M4, 91 Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",8.4,8.1,7.9,8.1,8.1,8.12,70.000đ - 100.000đ,09:00 - 20:00,8.12,8.12,Positive
67812ec1514dba6089ed9153,Nem Rán Bà Cụ - Cổng Trường Thành Công,Món Việt,"Cạnh Cổng THCS Thành Công, D7 TT Thành Công, Quận Ba Đình, Hà Nội",9.0,8.6,7.0,7.4,8.6,8.12,5.000đ - 10.000đ,14:00 - 18:00,8.12,8.12,Positive
67812ec1514dba6089ed9344,Bánh Mì Chảo Tân Mai,Món Việt,"220/11 Phạm Văn Thuận, KP. 8, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",8.3,7.8,6.8,7.7,8.2,7.76,15.000đ - 30.000đ,06:00 - 11:00,8.476923076923077,8.118461538461538,Positive
67812ec1514dba6089ed93b9,Bún Mắm Miền Tây - Cách Mạng Tháng 8,Món Việt,"262/4A Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",9.0,7.0,5.0,7.0,8.0,7.2,45.000đ - 60.000đ,11:00 - 22:00,9.03076923076923,8.115384615384615,Positive
67812ec1514dba6089ed9305,Quán Chú Cuội - Các Món Nướng,Món Việt,"Đường GS7, KP Tây B, X. Đông Hòa, Thị Xã Dĩ An, Bình Dương",9.0,7.0,6.0,7.0,7.0,7.2,39.000đ - 159.000đ,16:30 - 00:00,9.03076923076923,8.115384615384615,Positive
67812ec1514dba6089ed939b,Gà Tần Đại Bình,Món Việt,"1 Bạch Đằng, P. 2, Quận Tân Bình, TP. HCM",8.1,7.1,6.8,6.9,7.1,7.2,20.000đ - 250.000đ,06:30 - 22:30,9.03076923076923,8.115384615384615,Positive
67812ec1514dba6089ed92d2,BonPas Bakery & Cafe - Điện Biên Phủ,Món Việt,"143 Điện Biên Phủ, P. Chính Gián, Quận Thanh Khê, Đà Nẵng",8.1,7.6,7.4,7.5,7.7,7.66,10.000đ - 200.000đ,06:00 - 22:00,8.547307692307694,8.103653846153847,Positive
67812ec1514dba6089ed9252,"Dũng - Phở Bò, Phở Xào, Cơm Rang",Món Việt,"593 Minh Khai, Quận Hai Bà Trưng, Hà Nội",9.0,8.0,7.0,7.5,9.0,8.1,25.000đ - 40.000đ,06:00 - 22:00,8.1,8.1,Positive
67812ec1514dba6089ed9126,Bún Dọc Mùng - Nguyễn Chế Nghĩa,Món Việt,"15 Nguyễn Chế Nghĩa, P. Hàng Bài, Quận Hoàn Kiếm, Hà Nội",8.5,8.0,8.0,8.0,8.0,8.1,30.000đ - 50.000đ,06:30 - 13:30,8.1,8.1,Positive
67812ec1514dba6089ed9294,"Highlands Coffee - Trà, Cà Phê & Bánh - 543 Kim Mã",Món Việt,"543 - 545 Kim Mã, P. Ngọc Khánh, Quận Ba Đình, Hà Nội",9.0,8.0,7.5,7.5,8.5,8.1,19.000đ - 59.000đ,07:00 - 23:00,8.1,8.1,Positive
67812ec1514dba6089ed9328,Cake House - Mậu Thân,Món Việt,"76 Nguyễn Văn Trỗi, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",7.6,7.2,6.9,7.1,7.2,7.2,10.000đ - 30.000đ,11:00 - 18:00,8.989230769230769,8.094615384615384,Positive
67812ec1514dba6089ed9460,Trà Sữa Green Tea,Món Việt,"1 Trường Chinh, P. Xuân Phú, Tp. Huế, Huế",7.9,7.4,7.1,7.3,7.7,7.48,15.000đ - 30.000đ,08:00 - 22:00,8.676627218934913,8.078313609467457,Positive
67812ec1514dba6089ed9407,"Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Nguyễn Thị Nghĩa","Món Âu, Mexico","16 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM",8.0,7.8,7.0,7.7,7.9,7.68,80.000đ - 695.000đ,10:00 - 22:00,8.472307692307693,8.076153846153847,Positive
67812ec1514dba6089ed9480,Bánh Canh Cua - Lê Lai,Món Việt,"116 Lê Lai, P. 3, Tp. Vũng Tàu, Vũng Tàu",8.6,8.3,7.0,7.1,8.5,7.9,40.000đ - 45.000đ,15:00 - 21:00,8.24090909090909,8.070454545454545,Positive
67812ec1514dba6089ed9146,Tanka Quán - Chân Gà Nướng & Cánh Gà Nướng - Đê La Thành,Món Việt,"683 Đê La Thành, P. Thành Công, Quận Ba Đình, Hà Nội",8.6,8.2,7.4,7.6,8.5,8.06,10.000đ - 50.000đ,18:00 - 23:59,8.06,8.06,Positive
67812ec1514dba6089ed93ab,Ăn Vặt Q7 - Bánh Tráng Trộn - Huỳnh Tấn Phát,Món Miền Nam,"308/66 Huỳnh Tấn Phát, P. Tân Thuận Tây, Quận 7, TP. HCM",9.5,9.5,9.0,9.0,9.5,9.3,Đang cập nhật,08:00 - 21:00,6.815384615384616,8.057692307692308,Positive
67812ec1514dba6089ed93b4,Yum Yum - Chè Khoai Dẻo - Shop Online,Món Việt,"106 Chung Cư Trần Văn Kiểu, P. 14 (Gần Lẩu Cá Cô Thư, Ngay Lối Vào Thang Bộ Chung Cư), Quận 10, TP. HCM",9.2,8.4,5.8,7.1,8.4,7.78,25.000đ - 35.000đ,10:00 - 21:00,8.334615384615384,8.057307692307692,Positive
67812ec1514dba6089ed93d4,Starbucks Coffee - New World,"Mỹ, Món Âu","Góc Phạm Hồng Thái & Nguyễn Thị Nghĩa, 76 Đ. Nguyễn Thị Nghĩa, Quận 1, TP. HCM",7.8,7.2,6.3,7.2,7.7,7.24,50.000đ - 220.000đ,07:00 - 23:59,8.873846153846154,8.056923076923077,Positive
67812ec1514dba6089ed92c2,Gà Song Phụng - Gà Không Lối Thoát & Gà Bó Xôi,Món Việt,"46 Đường Số 20, P. Bình Hưng Hòa, Quận Bình Tân, TP. HCM",9.2,8.3,5.6,8.2,9.1,8.08,20.000đ - 40.000đ,10:00 - 21:00,8.03076923076923,8.055384615384614,Positive
67812ec1514dba6089ed92cc,"Thịt Xiên Nướng, Sữa Đậu & Đồ Ăn Vặt - Láng Hạ",Món Việt,"101k1 Ngõ 12 Láng Hạ, P. Thành Công, Quận Ba Đình, Hà Nội",8.0,7.0,6.5,7.0,7.0,7.1,5.000đ - 15.000đ,15:30 - 19:00,8.996153846153845,8.048076923076923,Positive
67812ec1514dba6089ed9318,Gỏi Cuốn Cô Ba Bình Dương,Món Việt,"335 Huỳnh Văn Lũy, P. Phú Lợi, Thành Phố Thủ Dầu Một, Bình Dương",7.5,7.0,7.0,7.0,7.0,7.1,20.000đ - 25.000đ,10:30 - 20:00,8.996153846153845,8.048076923076923,Positive
67812ec1514dba6089ed924b,Phố Ngon 37 - Indochina Plaza,Món Việt,"Tầng 5, IPH, 239 Xuân Thủy, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",8.4,8.0,7.7,7.9,8.2,8.04,45.000đ - 66.000đ,09:00 - 22:00,8.04,8.04,Positive
67812ec1514dba6089ed92f5,Hủ Tiếu Nam Vang Chị Tư,Món Việt,"152 Hoàng Hoa Thám, Tp. Vũng Tàu, Vũng Tàu",8.0,7.4,6.0,6.2,7.8,7.08,20.000đ - 44.000đ,09:00 - 22:00,8.98923076923077,8.034615384615385,Positive
67812ec1514dba6089ed92c1,Domino’s Pizza - Hòa Bình,Món Việt,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",7.8,7.5,7.3,7.3,7.6,7.5,49.000đ - 199.000đ,10:00 - 22:00,8.56230769230769,8.031153846153845,Positive
67812ec1514dba6089ed9462,LAM Cafe,Món Việt,"38 Trần Cao Vân, P. Phú Hội, Tp. Huế, Huế",8.1,7.7,7.1,7.6,7.8,7.66,12.000đ - 35.000đ,07:00 - 22:00,8.383819628647213,8.021909814323607,Positive
67812ec1514dba6089ed9408,Yoshinoya Vietnam,Món Nhật,"Tầng 2, Lầu 2, 13 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",8.2,7.9,7.4,7.9,7.9,7.86,36.000đ - 200.000đ,10:00 - 21:00,8.15576923076923,8.007884615384615,Positive
67812ec1514dba6089ed9415,Gỏi Cuốn Cô Loan,Món Việt,"57/3 Đội Cung, P. 11, Quận 11, TP. HCM",9.5,7.7,7.0,7.0,8.8,8.0,5.000đ - 7.000đ,12:00 - 19:00,8.0,8.0,Positive
67812ec1514dba6089ed920f,"Mai - Phở Bò, Bún Cá & Bún Riêu",Món Việt,"139 Đại La, Quận Hai Bà Trưng, Hà Nội",8.3,8.0,7.7,7.7,8.3,8.0,25.000đ - 50.000đ,05:30 - 21:00,8.0,8.0,Positive
67812ec1514dba6089ed9207,"Highlands Coffee - Trà, Cà Phê & Bánh - VH Smart City",empty,"01SH05A, S2.05-Z29M.1 Vinhome Smart City, P. Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",8.0,8.0,8.0,8.0,8.0,8.0,19.000đ - 65.000đ,07:00 - 22:00,8.0,8.0,Positive
67812ec1514dba6089ed916f,Nét Huế - Vinhomes Ocean Park,Món Việt,"L4 - 02 Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",9.0,8.0,6.0,8.0,9.0,8.0,35.000đ - 500.000đ,10:00 - 21:15,8.0,8.0,Positive
67812ec1514dba6089ed9280,Tiệm Bà Bắc - Xôi Sườn Cay,Món Việt,"87 Nguyễn Phong Sắc, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",8.0,8.0,8.0,8.0,8.0,8.0,10.000đ - 30.000đ,08:00 - 22:00,8.0,8.0,Positive
67812ec1514dba6089ed9139,Tacos Fresh And More - Trúc Bạch,Quốc tế,"45 Trúc Bạch, P. Trúc Bạch, Quận Ba Đình, Hà Nội",8.9,7.9,7.3,7.7,8.2,8.0,30.000đ - 80.000đ,06:00 - 23:00,8.0,8.0,Positive
67812ec1514dba6089ed91be,Nộm 76 - Nộm & Các Món Ăn Vặt,Món Việt,"85 Phố 8/3, P. Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",9.0,8.0,7.0,8.0,8.0,8.0,5.000đ - 15.000đ,14:00 - 20:00,8.0,8.0,Positive
67812ec1514dba6089ed9422,Mì Trộn Măm Mỳ,Món Việt,"55 Đường Số 4, P. 4, Quận 3, TP. HCM",8.3,7.6,7.0,7.5,8.2,7.72,6.000đ - 58.000đ,10:30 - 20:30,8.26923076923077,7.9946153846153845,Positive
67812ec1514dba6089ed92d4,Dừa Bến Tre 190 - Dừa - Bạch Đằng,Món Miền Trung,"190 Đà Nẵng, P. Phước Ninh, Quận Hải Châu, Đà Nẵng",8.1,7.5,7.4,7.4,7.6,7.6,12.000đ - 45.000đ,09:00 - 22:00,8.375384615384615,7.987692307692307,Positive
67812ec1514dba6089ed9416,Sinh Tố Phúc Long,Món Việt,"9/1 Phạm Văn Hai, P. 1, Quận Tân Bình, TP. HCM",7.9,7.4,6.1,6.9,7.4,7.14,10.000đ - 35.000đ,10:00 - 23:59,8.823076923076924,7.981538461538461,Positive
67812ec1514dba6089ed9493,KATINAT - Nguyễn Sơn,empty,"35 Nguyễn Sơn, P. Tây Thạnh, Quận Tân Phú, TP. HCM",7.0,7.0,7.0,7.0,7.0,7.0,30.000đ - 100.000đ,empty,8.961538461538462,7.980769230769231,Positive
67812ec1514dba6089ed930d,Chè Bưởi Cần Thơ,Món Việt,"5 - 6 Trần Phú, P. Phú Cường, Thành Phố Thủ Dầu Một, Bình Dương",10.0,7.0,3.0,7.0,8.0,7.0,10.000đ - 30.000đ,15:00 - 22:00,8.961538461538462,7.980769230769231,Positive
67812ec1514dba6089ed9489,Bún Cá Châu Đốc Hường Thịnh - Nam Kỳ Khởi Nghĩa,empty,"144/7 Nam Kỳ Khởi Nghĩa, P. Thắng Tam, Tp. Vũng Tàu, Vũng Tàu",10.0,5.0,5.0,5.0,10.0,7.0,45.000đ - 300.000đ,07:00 - 20:00,8.961538461538462,7.980769230769231,Positive
67812ec1514dba6089ed9343,Bánh Xèo 352 Since 1994 - Võ Thị Sáu,Món Việt,"46 Võ Thị Sáu, P. Thống Nhất, Thành Phố Biên Hòa, Đồng Nai",8.0,7.0,6.5,6.5,7.0,7.0,25.000đ - 50.000đ,10:00 - 22:00,8.961538461538462,7.980769230769231,Positive
67812ec1514dba6089ed9458,Tiệm Bánh Mì Quang Trung,Món Việt,"132 Trường Chinh, P. An Đông, Tp. Huế, Huế",10.0,5.0,5.0,5.0,10.0,7.0,2.000đ - 12.000đ,06:00 - 22:00,8.961538461538462,7.980769230769231,Positive
67812ec1514dba6089ed9317,Bánh Cuốn Nóng & Bún Chả Hà Nội,Món Việt,"B10/8 Khu Dân Cư Thuận Giao, P. Thuận Giao, Thị Xã Thuận An, Bình Dương",7.0,7.0,7.0,7.0,7.0,7.0,10.000đ - 20.000đ,09:00 - 21:00,8.961538461538462,7.980769230769231,Positive
67812ec1514dba6089ed92f7,Bằng Lăng Quán - Gà Nướng & Cá Trê Nướng,Món Miền Nam,"Thôn 4 - Xã Long Sơn, Huyện Long Thành, Vũng Tàu",8.1,7.2,7.1,7.1,7.2,7.34,70.000đ - 180.000đ,10:00 - 00:00,8.620710059171598,7.980355029585799,Positive
67812ec1514dba6089ed91b0,Nhất Cháo - Nguyễn Khánh Toàn,empty,"165 Nguyễn Khánh Toàn, P. Quan Hoa, Quận Cầu Giấy, Hà Nội",8.1,8.0,7.9,7.9,8.0,7.98,30.000đ - 300.000đ,00:01 - 03:00 | 06:30 - 23:59,7.98,7.98,Positive
67812ec1514dba6089ed9338,Bus Cafe - 189 Đồng Khởi,Mỹ,"189 Đồng Khởi, P. Tam Hiệp, Thành Phố Biên Hòa, Đồng Nai",8.4,8.1,7.6,7.7,8.1,7.98,20.000đ - 50.000đ,09:00 - 22:00,7.98,7.98,Positive
67812ec1514dba6089ed9479,Trà Sữa Sơn Quang - Nguyễn Văn Cừ,Món Việt,"02 Nguyễn Văn Cừ, P. 9, Tp. Vũng Tàu, Vũng Tàu",7.9,7.1,6.4,6.9,7.8,7.22,5.000đ - 68.000đ,07:00 - 22:00,8.735384615384614,7.9776923076923065,Positive
67812ec1514dba6089ed91e4,Bếp Nhà Bun - Chân Gà Sả Ớt Online - Khâm Thiên,Món Việt,"5 Ngõ 261 Khâm Thiên, P. Thổ Quan, Quận Đống Đa, Hà Nội",8.3,8.1,7.5,7.8,8.1,7.96,90.000đ - 100.000đ,09:00 - 23:00,7.96,7.96,Positive
